entity,code,month,_2025,_2024,_2023,_2022,_2021,_2020,_2019,_2018,_2017,_2016,_2015,_2014,_2013,_2012,_2011,_2010,_2009,_2008,_2007,_2006,_2005,_2004,_2003,_2002,_2001,_2000,_1999,_1998,_1997,_1996,_1995,_1994,_1993,_1992,_1991,_1990,_1989,_1988,_1987,_1986,_1985,_1984,_1983,_1982,_1981,_1980,_1979
Puerto Rico,PRI,9,0.38033485,1.3460693,1.1899624,0.023059845,0.44096756,0.22198486,0.4400692,-0.011096954,0.39299393,0.19540787,0.28214264,-0.110090256,0.27697372,0.5202236,-0.1623249,0.1396141,0.32456398,-0.3340416,0.053533554,0.38528824,0.4405651,-0.14638138,-0.04802704,-0.016117096,-0.23592949,-0.515255,-0.47940254,-0.20084381,0.45427322,-0.7645607,0.06292343,-0.06905937,-0.28346443,-0.6525631,-0.1614151,0.04968834,-0.5369606,-0.5563774,0.29130745,-0.1822033,-0.70718,-0.9494438,0.25554085,-0.042030334,0.04430771,0.097322464,-0.86927605
Puerto Rico,PRI,10,0.6144905,1.5964584,1.2257328,0.18166733,0.5713196,0.26699448,0.53326035,-0.22942543,0.049373627,0.3351593,0.62929535,0.53190804,0.46514702,0.33973694,0.111896515,0.053668976,0.92474365,-0.3513813,-0.09417534,0.3917694,-0.22926521,0.04071045,-0.09078026,-0.17559814,-0.08302879,-0.5485916,-0.5044708,-0.2568493,-0.066381454,-0.7637615,-0.19282341,-0.47570992,0.06885719,-0.1823616,-0.49789047,-0.4725361,-0.39047432,-0.5832138,0.031087875,-0.37631798,-1.2275829,-1.0610695,-0.17053413,-0.12333679,-0.47590446,0.17597198,-0.29605103
Puerto Rico,PRI,11,0.6873436,0.85394096,1.1313095,0.3772812,0.84770393,-0.00048065186,0.5629597,0.12631989,0.26937103,0.22796822,0.3859272,0.30436134,0.03488922,0.69885445,-0.060173035,-0.17905807,0.5419388,-0.35309982,-0.20398521,0.39076233,0.13279533,-0.36912727,-0.32489395,0.29714966,-0.36268234,-0.26023102,-0.6296387,-0.45018768,0.36470222,-1.0481796,0.37257576,-0.06966019,0.19547462,-0.31422043,-0.2804222,-0.17546082,-0.06172943,-0.32534218,0.12210846,-0.502367,-0.8232765,-0.9857826,-0.20293808,-0.65423393,-0.21395683,0.6555939,-0.39761162
Puerto Rico,PRI,12,0.44239044,1.1078205,0.6657829,-0.09201813,0.73981094,-0.0155181885,1.0863762,0.13640785,0.37887955,0.7571163,0.76926804,0.016378403,0.14444542,0.19952202,-0.06681442,-0.7474289,0.90058136,-0.5319023,-0.24259758,0.40561485,-0.3298664,0.07398224,-0.4158268,0.016281128,-0.13552284,0.0019798279,-1.1709366,-0.14193916,0.8392391,-1.3881836,0.41340637,0.061187744,0.14769363,-0.4152565,-0.74656487,-0.7699299,0.016994476,-0.73023415,0.25125504,-0.29895592,-0.8570595,-1.0906734,0.1831398,-1.029398,-0.37784386,0.2264061,-0.5660858
Qatar,QAT,1,-0.04182625,2.8965416,0.7588806,0.60074997,1.1384926,0.5560055,2.2840252,0.22365761,0.92801476,0.35721397,-0.2675438,-0.7514725,0.97297096,-0.32554436,0.6074543,1.0502071,-1.3842783,-1.2935247,-1.5978355,0.29030037,-0.8918934,2.4128418,-0.22242928,0.31233215,-0.9589329,0.41596603,1.4839478,-1.2167015,0.026201248,-0.17232704,-0.17391014,0.80007553,-1.2443542,-3.0517168,0.8312855,-1.6830015,-3.0828457,-1.4714518,-1.2311172,-1.2371063,1.0307484,-0.89974594,-2.1326246,-0.45799637,1.4132519,-0.8291054,-0.002008438
Qatar,QAT,2,-0.22263527,1.2111931,1.8760796,0.5025482,1.1483879,0.49593735,0.6478939,1.4053574,-1.5434437,-0.0038280487,1.2004147,-0.92113495,0.24726677,-0.57450676,0.3984623,2.1120338,1.0241661,-1.2000465,0.30789185,1.175024,-0.9339924,0.47780037,1.2255001,0.0025901794,-0.8585663,-0.9879074,2.1181412,0.20243645,-0.84887314,0.82754135,-0.11678505,-0.8972931,-1.2084122,-2.871604,-0.9020519,-0.7306671,-2.677308,-0.96087265,0.1286869,-1.5409012,-1.4034367,-0.81629944,-2.325449,-2.8298664,-0.17299843,-0.19563103,0.85580254
Qatar,QAT,3,0.1353054,0.46779633,1.7254791,1.1344986,2.078722,0.44452286,-0.812706,2.5166836,0.2247181,1.0089855,0.3146515,0.44923592,0.59067154,-0.9774895,0.1791687,2.0914783,0.20866585,1.9844093,0.7307987,0.4587822,0.40681648,1.0700912,0.373024,0.98132706,0.44345093,-1.0956573,-0.07969093,0.25587273,-2.6482277,-0.54369164,-1.6019859,-0.92414856,-0.5003929,-3.8168564,-1.7325172,-0.9175091,-0.48776817,-0.5982113,-0.46407127,-1.0870609,-0.85629654,0.5075073,-4.396906,-2.9327126,-0.1100502,0.47332764,-1.3751163
Qatar,QAT,4,2.0413132,-0.16461945,-0.87765884,1.0341015,1.0831337,0.9904156,-0.70957184,0.7594242,1.1280384,-0.5675678,0.8535309,0.8899441,-0.037899017,0.01309967,0.6814976,0.77962303,-0.35862732,0.46696472,1.3528271,0.36501503,0.29059982,-0.6694164,0.43483734,-0.41502762,0.29019356,2.069645,1.1108913,0.05901909,-2.5659218,-0.95871925,-1.4370041,-0.08090019,-1.4712334,-2.6629753,-0.6006985,-0.84999466,-1.3098965,-0.41256332,-1.2942352,-0.75562286,-1.2332687,0.59348106,-2.4843025,-1.7876492,-0.12701416,0.72265434,-0.5995846
Qatar,QAT,5,0.6551857,-0.24952698,-0.21175385,-0.29779625,0.8021431,-0.8458233,-0.27446365,-0.07718277,1.0302582,0.11540604,1.4124374,0.13521194,-1.295639,1.8085213,1.2568817,0.012641907,1.2119789,1.3515816,1.332161,1.2986717,-0.77738,-0.47152328,0.18080139,0.5122032,0.38899994,0.29691315,-0.2593422,0.049304962,-0.9407978,0.09270477,-1.2532024,-0.49879456,-1.6277199,-1.0960846,-3.0687332,-0.4920311,-0.92811775,-0.70957565,0.10324097,0.5031624,-0.4365368,-1.510725,0.16869354,-1.390049,-1.6808567,-1.2549515,-1.3260136
Qatar,QAT,6,-0.011627197,1.4277229,0.3078537,0.8723602,0.34472275,0.5289726,1.5616684,1.3500786,0.13027573,-0.410614,0.3108101,-0.62187576,-1.1234703,0.33530807,0.66381073,0.4220276,1.2633553,0.51462936,0.44557953,0.8867569,-0.37814713,-0.4305191,0.54115295,-0.28593826,-0.9441185,-0.8497505,1.0498238,0.814373,-0.17914581,-0.5975723,-0.44256973,-0.78289795,-1.3569794,-0.5066643,-1.9083977,-1.1050606,-1.7125359,-0.7419281,-0.6834793,-0.66859436,-1.5050545,-1.9860115,-1.038723,-1.20784,-1.6165962,-0.7492027,0.1909523
Qatar,QAT,7,0.11545563,1.2997551,0.4971161,0.30285263,0.9601288,1.2134132,0.057834625,0.58597565,1.1240883,0.44618225,0.8772507,-0.12073517,-0.572525,0.69866943,0.29510498,0.8375244,0.189991,0.5077286,0.37415695,0.57803726,-0.28803253,0.20537949,-0.37448502,0.4422226,-0.12763596,0.49942017,-0.16972351,0.6427498,-0.5324631,0.35233307,-1.433979,-1.071064,-0.806015,-2.0377731,-2.3936577,0.044029236,-0.47437286,-0.5668068,-0.37244797,-0.56404495,-1.7955399,-1.009922,-1.0804214,-1.6310463,-1.0131264,-0.5888443,-1.8196754
Qatar,QAT,8,0.8172035,0.7450905,1.1135902,0.6614609,0.9708786,0.4003029,0.32783508,0.06439209,0.9804268,0.46445847,1.0010834,-0.17389679,-0.9885559,0.28235245,0.33567047,0.4083252,0.17499161,0.42596436,0.815094,0.5926552,0.2203598,-0.4040184,0.21976852,-0.51431656,0.22195053,0.7276077,0.58712006,1.2640228,-1.5636673,-0.046455383,-1.0066223,-1.444725,-0.2818985,-0.9030037,-2.1872025,-1.2417908,-0.41792297,-0.21688843,-0.40380478,-0.38445663,-0.74473953,-2.4670105,-0.97431564,-2.0361938,-1.0780144,-1.0463943,-1.3343277
Qatar,QAT,9,0.44953156,0.8681526,1.3649445,0.62410736,0.64250565,0.90275574,1.0422554,1.2210503,0.90291977,0.3767929,0.8847656,0.051052094,-0.52168655,0.36540604,0.48946,0.7417488,0.14240265,0.9076042,0.61722565,-0.060016632,-0.5723305,-0.82753754,-0.5235405,-0.3680992,0.31674576,-0.8715668,0.29585648,1.2914848,-0.4397087,-0.23272705,-1.4152546,-0.6277008,-0.9997673,-1.2971649,-1.7923794,-0.8063469,-0.9472008,-0.052845,-0.51018906,-0.720047,-1.3987713,-1.6215572,-1.6005058,-0.6400871,-1.1326904,-1.1168098,-0.9159355
Qatar,QAT,10,-0.57143974,0.94844246,1.6431847,0.6227474,0.9252262,0.01777649,2.0794487,0.85966873,1.1204147,-0.9123001,1.5628319,0.61000633,-1.9210186,0.39292526,-0.28383636,0.8120632,-0.26879883,0.102357864,0.37479973,0.70168495,-0.7556019,-0.21823692,0.1883812,0.56972885,-0.22616196,-0.27036667,0.43123436,0.106731415,0.32054138,-1.0980263,-0.72458076,-0.336895,-0.10988808,-1.9560108,-1.1688671,-0.32769012,-0.988678,-0.12107277,-0.38601112,-0.14756203,-1.525116,-2.3302174,-2.850113,-0.07768059,-1.127594,-1.3032722,0.15714836
Qatar,QAT,11,0.4176159,1.4133377,1.6812916,2.4944782,1.0411072,1.3577061,0.5797844,1.033926,1.0785713,-0.028543472,0.7619343,-0.459486,-0.6332283,0.35292244,-1.5386353,0.10987282,1.3197918,-0.096134186,0.21875763,0.3549633,0.40885353,0.94896126,-0.6090183,-0.6376343,-0.46266556,-0.5263653,0.37023163,0.49604988,-0.91113853,-1.0108414,-0.82995224,1.3185596,-0.5475979,-0.77067566,-1.6489868,-0.061677933,0.3981514,-0.5329876,-0.94042397,-0.64061356,0.00033569336,-0.3316555,-1.109211,-2.8536568,-0.5422821,0.013002396,0.13067245
Qatar,QAT,12,0.95786667,-0.17915535,2.007742,1.8741417,1.5001774,1.260294,1.3338566,1.5944252,-0.049804688,0.64982796,-0.3374176,-0.07881546,-0.84784317,0.2822857,-2.2050762,0.41711998,0.42091942,-1.7035599,-0.17865372,-3.0653,0.88797,-1.1164951,0.2332592,0.48879433,2.9279652,-0.25765228,-0.16480446,2.2249699,-0.15987015,-0.086586,-0.8021488,-1.2745724,-0.27882576,-0.39621544,0.2819519,0.54660606,-1.1287403,-0.05824089,-0.5051918,-2.2467651,-0.8176575,-1.0359879,-0.70105934,-2.9900665,0.20440483,-1.3553123,-0.5382595
Romania,ROU,1,3.8965206,1.7753098,5.1396875,1.4347354,2.0352802,1.2685233,-0.15732491,1.9901654,-3.9300184,-0.8592509,1.6174768,1.8498869,0.12399113,-0.24507415,-0.52840126,-1.6324791,0.4013548,-0.1300472,5.323356,-3.378868,1.4359009,-2.4000921,-0.64278424,-0.31117928,1.9280077,-3.0302663,0.830938,1.4702607,-0.82992804,-1.9728552,-1.0987152,3.0911632,-0.08301687,-0.59011805,0.48939192,-0.46931803,0.5607102,2.2615333,-3.7706099,1.1268675,-5.5882955,1.5531213,2.8602304,-2.3195314,-2.1255255,-3.7068553,-1.6321272
Romania,ROU,2,-1.7673501,6.405397,1.0065135,2.6179047,1.6430234,3.4118073,1.8343455,-0.495552,0.8300711,5.185922,0.5723699,1.8171216,1.4683374,-6.5633492,-2.234737,-0.048783667,0.36331695,1.905735,2.4625373,-2.170742,-3.547231,-0.2752294,-5.3987994,4.5812078,1.0562412,0.96642566,-0.33801794,2.100165,0.124447405,-3.7909021,3.578585,0.43785864,-3.4960275,-0.96761113,-3.3695128,3.0146227,2.1471384,0.10851359,-1.1893743,-3.8026412,-8.3160095,-1.7035669,-1.167082,-3.4739335,-1.064089,-1.2488594,-1.1365963
Romania,ROU,3,3.3172798,2.8849974,1.6175361,-1.813137,-1.3871152,1.8294373,2.5215878,-1.8537035,3.1191287,1.388391,0.49351645,3.1948423,-1.3583851,0.080507755,-0.49990606,-0.23837996,-0.29313707,1.8572226,2.2169428,-1.3027756,-2.4321547,0.3512268,-2.523743,2.007524,2.502119,-0.50186634,0.54330873,-2.3595335,-1.4939344,-5.60938,-0.12805033,1.6595798,-2.8259401,-0.26626015,-0.078186035,3.452757,2.2047749,-0.9798672,-6.156385,-1.5050681,-2.8960352,-2.4720435,1.0465584,-1.623884,1.0752392,-2.5001698,0.86502886
Romania,ROU,4,0.25676823,2.6070242,-1.8369045,-1.1435747,-2.714468,-0.23207474,0.035264015,4.2343893,-1.0829792,2.3277435,-0.87679195,0.26343727,1.4760189,1.6057482,-0.39312935,0.14012909,1.4321747,0.42345905,0.022258759,0.31939697,-0.6091862,0.04496479,-2.021061,-1.1629629,-0.4031105,2.3298702,0.40398312,1.4888935,-4.69373,-1.1045971,-1.0043964,0.7318411,-1.6235056,-0.2975874,-1.7744837,-0.58805656,2.0704165,-2.1410341,-2.0540037,1.5856686,0.027360916,-1.9814796,1.3857708,-3.156538,-2.4008856,-2.4846401,-2.040574
Romania,ROU,5,-2.413907,-0.20579433,-0.6099806,0.41527843,-0.95648766,-1.6004915,-0.7623358,2.1910238,-0.22123241,-1.1408005,0.7281103,-0.62419987,1.6386366,0.67672634,-0.39752197,0.16310215,0.3700838,-0.2761755,1.753993,-0.7117367,0.15080738,-1.7344103,3.374238,1.4283895,-0.12691689,0.9315653,-1.1792307,-1.0596895,0.42601204,1.9591742,-1.4627504,0.07377243,0.5997219,-1.6509571,-3.5169096,-0.79424477,-1.3899565,-0.55736256,-2.0323124,1.0463324,1.2159891,-0.32905483,1.0335722,0.38978672,-1.6562061,-2.9119806,0.26941967
Romania,ROU,6,1.858942,2.8812904,-0.24391365,1.3382072,-0.084293365,-0.01763916,1.9859333,0.47471237,1.0586815,0.9734535,-0.04701233,-1.11409,0.18819046,1.8456631,-0.07776451,0.02504158,-0.017560959,0.4054966,1.6059799,-0.9420185,-1.783453,-1.1089859,1.3978024,0.3173523,-2.0953407,0.16889954,0.6496372,0.19035912,-0.38440895,0.41469955,-0.31998444,-0.8230934,-0.8713417,-1.1858139,-0.9133816,-1.4169025,-2.4135685,-1.5153027,-0.34579468,-0.94418716,-2.6528778,-2.6509266,-1.8153515,-0.96507835,0.27733803,-1.9805717,0.75831985
Romania,ROU,7,1.4382286,3.0389748,1.3301678,1.2270012,1.7599049,-0.084257126,-0.5649166,-0.5725994,0.043201447,0.48080444,1.613369,-0.35199165,-0.31551743,3.1999035,-0.060453415,0.42749977,0.5126114,-0.6512985,2.0549088,-0.12555313,-0.72649574,-0.71214485,-0.4664154,1.0892601,0.5523472,-0.28804207,0.7419472,-0.33644104,-1.852354,-1.3880901,0.65271187,0.353096,-1.70578,-1.0302849,-0.48903084,-1.1000385,-1.2434883,0.9011631,1.0139618,-2.2592316,-1.5653381,-3.1071205,-0.7907295,-2.284542,-2.0807362,-2.1411552,-3.422718
Romania,ROU,8,0.41695023,2.5862732,1.8020897,1.3899174,0.037586212,1.0009174,1.2770863,1.3137321,1.197752,-0.31340408,1.439476,-0.19555664,0.67061234,1.2665329,-0.018989563,1.3119698,-0.03368759,0.816473,0.5601902,-1.227869,-1.395958,-1.288662,0.9809704,-1.2075443,0.7730198,0.7048645,-0.7969036,-0.54011345,-2.3550758,-1.5141525,-1.5654583,-0.07565498,-0.93284035,2.3752937,-2.2269955,-1.0896931,-0.82372856,-0.4512329,-2.995863,-0.1232605,-0.82995987,-2.8304558,-2.1333961,-1.3169613,-2.2711964,-2.7716465,-2.7496452
Romania,ROU,9,1.7320375,1.8882627,3.1798182,-0.6571083,-0.66815186,2.3730955,1.2134581,0.773345,0.69077396,1.3274279,2.1868715,0.5329752,-1.5484037,2.3924875,2.6085043,-0.4606619,1.1243505,-1.2175541,-1.3570051,0.27281284,0.24778461,-0.8397875,-1.0422573,-0.9085865,-0.5804024,-1.2576923,1.0279093,-1.3779593,-2.2752953,-3.4809303,-1.4656668,3.6836538,-1.2064018,-1.1402292,-0.29662514,-1.8900251,-0.94129086,-0.25692463,1.6631327,0.32033443,-1.2591991,0.83497334,0.09660244,2.0465345,-0.05022621,-1.8297529,0.046642303
Romania,ROU,10,-1.0706377,0.6887531,3.300208,1.5273762,-1.5108805,2.1148767,1.6285515,1.9452791,0.1021204,-1.8231163,-0.6516113,0.2903452,0.45179558,1.656908,-1.5807581,-2.853846,0.27353764,0.8977337,-0.2965393,0.880311,-0.3409996,1.041565,-2.1530333,-0.55239487,1.8124866,0.5007191,-0.26340294,0.36161137,-2.8356466,-0.37556553,-0.09565163,-0.77629566,1.3530312,0.02640915,-0.7384033,0.0089998245,-0.09682369,-1.9513531,-1.2538795,-1.3721867,-1.7432566,1.7439528,-1.1339521,0.37251663,1.3573227,0.59594536,-2.8710904
Romania,ROU,11,2.3562722,-1.4648993,1.2968621,1.8708963,1.1946187,-0.40910578,4.2424498,0.005735874,0.62146235,-0.8781991,1.8856716,0.3271675,2.651001,1.350007,-2.9831312,4.092759,1.7123637,0.31079435,-2.221316,0.8129988,-1.374671,0.2646308,0.9108896,1.4597178,-2.1152992,2.9891953,-1.6072135,-3.052738,-0.06628227,1.9204402,-4.3509502,-0.88123727,-5.4042025,0.07023859,-0.283185,1.1375017,-1.8816924,-6.0103517,0.5393343,-1.5192299,-1.4539554,-0.9640968,-3.7499607,-1.5818675,-2.1731343,-1.2856433,0.26852942
Romania,ROU,12,2.7158685,2.348858,3.117215,2.802076,1.6229827,3.3972232,2.9230807,-0.19262013,2.4233623,-1.3482069,2.6985874,1.3742278,-0.16119024,-1.8103621,2.1951141,-1.114941,0.78335166,1.9247772,-1.1484611,1.91533,0.7233354,1.4685608,-0.24816856,-3.5269225,-5.236671,2.4014237,0.7344829,-4.873731,0.637512,-0.75090766,-1.7222927,0.093467474,1.6790509,-2.0665913,-3.1718209,0.24897332,0.25103024,-0.13238522,-0.17034546,-2.2275863,1.6475521,-1.4375584,-1.0534847,3.052668,0.43529305,-0.36186847,2.5084586
Russia,RUS,1,3.1133442,-0.36101532,-1.3826408,2.2068043,-3.2646198,4.50486,0.89354897,0.6452484,0.73724747,0.26005173,1.2061672,-2.8738613,-1.8757057,-0.410429,-0.2746048,-3.144289,0.37435913,-0.19478416,5.1877193,-4.709198,2.0218563,0.7003479,0.08314133,1.0821533,-2.720829,-1.7244186,-1.3521004,-1.3086281,-1.1385155,-0.95791054,2.2642918,-1.4628448,2.147419,1.204874,0.8348198,-3.3924942,-0.51638603,-0.20240211,-4.576681,-1.190422,-3.2504826,1.9306374,2.5259132,-3.178297,2.6262398,-2.3282547,-4.9471283
Russia,RUS,2,1.961834,0.2459774,1.328516,2.936655,-2.8669033,4.6616077,1.3155766,0.29188538,1.6906109,3.3182201,2.7830753,-1.2348824,-1.2524605,-1.2892723,-2.5104618,-4.290703,-3.3596096,1.9558659,-2.6568623,-1.6427078,-2.1565208,-0.5467415,-0.55464363,2.3597088,-2.350235,1.6360073,0.7855587,-1.5513287,0.26039124,-0.11261749,5.329097,-2.585369,2.0274754,1.3624744,-1.6831398,0.6624012,3.1357555,-2.136013,-1.503418,-0.95760345,-4.038662,-2.0492516,-0.050304413,0.5493851,-0.047719955,-1.0124092,-3.1059093
Russia,RUS,3,1.405345,0.9132252,2.2333841,0.30072975,-1.0313711,3.4839563,2.8130035,-2.4550238,4.966815,1.8470545,1.6629639,2.703846,-3.7794828,-1.8595228,1.8899431,-2.0866404,-0.87845325,2.695385,0.73132515,-1.3395014,-1.1316996,-1.1158895,0.4694805,2.5672178,-1.3250389,0.13751984,-5.4635916,-0.56528187,0.8783903,-0.6522064,0.594718,-0.8260679,0.19875908,-0.57495975,-3.5870333,3.9470186,2.362628,-1.1859102,-3.2733269,-0.7698183,-2.7638388,-1.3427439,0.21380424,-3.5724611,-2.0933037,-4.1880407,-2.4695692
Russia,RUS,4,1.9434744,1.1432028,-0.4723873,0.8505008,0.75350213,2.465944,0.91826534,0.4886775,0.86610126,1.9075534,0.34119034,1.9192827,0.7282233,1.2365499,1.9844081,-0.9097886,0.27440047,-1.0455365,2.2955084,-3.2350965,-0.061561346,-1.9229875,-0.6743593,-0.79961157,-0.72445893,1.4249612,-1.2464399,-2.5390396,2.3582265,-1.9838738,0.95989823,-0.8047223,-1.8044901,-2.8065486,0.38932085,0.9542954,-2.0050263,-1.7740889,-3.317781,-0.7791605,-1.3833461,-3.4594421,-1.8445697,0.6945977,-0.58830905,-2.6848316,-3.8867788
Russia,RUS,5,0.8968468,-0.113241196,0.6450763,1.0664468,1.6104012,2.0216284,0.58115244,-0.47173977,-1.1507211,0.27748442,0.6850767,0.6445589,1.2027917,1.3929629,0.8446393,1.2718625,-0.47423315,-0.051815033,0.2831769,-0.5839367,1.0365157,-0.5653138,-0.05538225,-0.26365662,0.49396706,-0.3738799,-0.8338661,-1.6215069,-0.18001986,-0.6936078,-0.5481124,-1.272418,-1.2030168,-0.24306297,-0.14953089,0.31089735,-0.20410538,-0.90153885,-1.3237243,-1.7615297,-2.0363889,0.5184603,-1.591742,-1.1839862,-1.0258074,-1.9003844,-0.5668402
Russia,RUS,6,0.47671032,1.121171,0.3261261,0.91322327,1.3024063,1.0324202,0.91886425,0.91402626,0.12621117,1.1234674,0.9615965,-0.10773945,0.5010109,1.7441263,0.9235592,0.38172054,-0.192482,-0.04929924,-0.5823374,0.7788973,0.123371124,-0.81232166,-0.9056988,0.14308739,0.17517471,0.28793716,-0.94934654,-0.2331562,-0.8903637,-1.5585289,-0.6429329,-0.33177948,-0.74863434,-2.1815033,0.05066681,-0.3432331,-0.517828,-0.5116844,-2.1379166,-0.7304678,-1.0037642,-0.74361134,-1.2823648,-1.7378302,-0.19785404,-1.1047878,-1.4176989
Russia,RUS,7,0.4180317,1.22509,0.91745377,0.7530155,0.7121544,0.60453796,-0.16821003,-0.0011005402,-0.4084568,0.84739304,-0.21177769,-0.5115738,0.24047089,0.9175949,0.4839115,1.0732155,-0.5055189,-0.18483257,0.23537636,-0.43184662,0.30994034,-0.48171425,0.06463814,0.2577324,0.6450405,-0.40429306,0.42694283,0.75074387,-1.4761887,0.03037262,-0.64537334,-0.6412153,-0.08340073,-1.3130827,0.5806446,-0.14645767,-0.66278553,0.29584122,-0.9075384,-0.59832096,-1.5245085,-0.34770298,-0.7540951,-0.6424761,-0.6966591,-0.90520287,-0.9547901
Russia,RUS,8,1.0898075,0.80402756,1.7294922,0.73868275,1.4260368,0.5057316,0.6299486,0.6226597,0.78880405,1.1261711,-0.031022072,0.8364601,0.42231083,-0.4039278,-0.08875275,0.44973278,-0.33489704,0.28868008,0.9473705,-0.42015648,-0.13673592,-0.76596165,0.6384134,-0.27458954,0.21593285,0.08440685,-1.1313686,0.39607906,-0.47748375,-1.5208988,0.45631313,-0.94984245,-0.8555107,-1.0278072,0.009940147,-0.30575275,-0.8238487,-0.4745531,-0.54486275,-0.8324032,-0.3419094,-1.1994877,-0.20282555,-0.88025665,0.17432117,-0.50897884,-1.2577009
Russia,RUS,9,1.0258422,1.3754854,1.4503045,-0.35518503,-0.2081089,2.103221,0.42183018,1.2739296,-0.14788914,1.6168089,0.63591194,-0.31265163,-0.7444167,1.1234031,0.10287285,-0.20470572,1.1111231,-0.31625462,0.89937544,0.8027954,1.2505827,0.25612545,0.70885086,-0.7151809,-1.0049357,-0.8493147,-0.86440563,-1.7757392,-0.45843267,-2.3994446,-0.094014645,0.28461742,-1.5391073,-1.4141126,0.24916029,-1.3508253,-0.67954874,0.6359172,-1.2533164,-1.1299405,-0.37050056,-0.42273474,0.32969427,-0.5105281,-0.906888,-0.25037193,-0.4976883
Russia,RUS,10,0.11468458,0.9582031,2.3347073,1.7699323,1.0664219,1.7135767,1.3496553,3.059083,-0.18931079,-0.83022404,-0.15544152,-1.4171846,-0.46378875,0.5722728,1.7960016,0.37172413,0.8704612,2.144528,1.5755438,-0.972013,1.5626727,-0.66806936,0.35351014,-1.5466406,-1.5729992,-2.0402281,-0.47309422,-2.4547808,0.8819189,-1.1922872,0.26946688,0.91190517,-1.5651834,-2.0748112,0.18374157,-0.34181833,-0.94671106,0.14113688,-1.5941007,-0.47027874,-0.834255,-1.6271994,-0.612257,-3.3498862,-0.5727742,-0.84372115,-2.9881284
Russia,RUS,11,1.3115959,3.3553476,2.5628796,-0.28300858,2.1458073,4.1655674,0.070194244,-0.027140617,1.0462761,-2.304472,0.0027723312,-0.38076115,4.0150433,0.8908825,-0.3163948,2.2092848,-1.3919725,1.9645624,1.2200699,0.52495384,2.9748478,2.271986,-1.5870008,-0.79805756,2.1962557,-3.1652355,-1.9075317,-5.547741,-2.2174473,1.2388592,1.5178976,-1.5933962,-3.3219166,-3.0767841,1.3263826,-1.2394476,-0.9650068,-0.062002182,-5.0219173,1.1430387,0.32585716,-3.612011,1.6051769,-1.511508,-0.13642979,-2.1063805,-1.6327515
Russia,RUS,12,0.36699677,4.3019104,-0.41422462,0.94771385,-0.9064121,-0.29203987,1.6497974,-0.16057587,2.572754,-0.67819595,2.7797852,1.5260754,3.9739647,-2.8261223,2.203495,-1.9273701,-3.1273022,1.2526016,2.3756962,2.7652988,0.3790779,-2.0773907,3.0331802,-4.385023,-1.0179348,-2.9678516,2.3579998,-0.07175827,-2.8359795,-1.1224041,0.29604912,-1.8094673,-1.4130363,0.9453144,-1.3986397,0.61824226,0.81651306,2.386345,-2.3133793,-2.7334347,-1.1378403,-3.0780354,2.4019966,2.037321,1.5330143,1.2080002,1.1777763
Rwanda,RWA,1,0.8277092,0.58182144,0.2428894,0.72574425,0.11150932,0.8133621,0.58633804,-0.17183685,1.0250301,0.8518715,0.7038059,0.336586,0.76766205,0.6740513,-0.1758213,0.30397987,-0.08030701,-0.26696968,-0.095342636,0.23305702,0.5041084,0.38353157,0.0052433014,-0.8093319,-1.1529903,-0.4576149,-0.72332,-0.036287308,-0.5331516,-0.5891285,-0.19823837,-0.46829414,-0.8358917,-0.24794579,-0.34614944,-0.16320038,-0.7917309,-0.3161316,-0.61206436,-0.5696354,-0.6253433,-1.1604004,0.17076874,-0.5491009,-0.55260086,-0.37948036,-0.811718
Rwanda,RWA,2,1.5230827,0.93281555,0.49160194,-0.3190937,0.22465134,0.75416756,0.81468964,0.50691795,-0.11066055,1.1051273,0.13534164,0.18059921,0.35329628,0.016298294,-0.14399719,0.36284256,-0.76179504,-0.96022224,-0.20588875,0.45082474,1.5140705,0.2504444,0.64868546,-0.1062336,-0.74982643,-0.652359,0.5168266,0.2592888,-0.20923042,-0.92951393,-0.75476074,-0.45119286,-0.70568657,-0.58395195,-0.5441303,-0.75582886,-1.1026764,-0.120197296,-0.14315224,-1.1418724,-1.1799812,-0.98838615,0.6746197,-0.5218468,-0.39125633,-0.3120079,-1.0210209
Rwanda,RWA,3,1.1093788,1.5501575,0.0839653,0.6153736,0.32441902,0.7981014,0.59246063,-0.22224808,-0.084220886,1.3733177,0.49097824,0.13126183,-0.06709862,0.27263832,-0.3251381,0.34121132,0.16291237,-1.1161098,0.19818497,-0.118658066,0.34801865,0.29670906,0.5036831,-0.6152134,-0.6402569,-0.7833729,-0.8602562,0.604702,0.09937096,-0.43736076,-0.33893585,-0.4584713,-0.3956318,0.28819466,-0.038736343,-0.5064564,-0.85012436,0.02601242,0.108320236,-1.0900192,-0.5142441,-0.7409439,0.61257553,-0.084028244,-0.57257843,-0.117515564,-0.44799805
